label_raw,text,label_clean,label_id,clean_text,clean_word_count
offensive language,Maple Room bitch SACTO STYLE,offensive_language,1,mapl room bitch sacto style,5
offensive language,RT @TAXSTONE: These bitches self esteem built off likes and their principles built off Instagram memes,offensive_language,1,bitch self esteem built like principl built instagram meme,9
offensive language,"BF: I think we need some pet insurance. GF: LMAO, why, what for? BF: Because I'm destroying your pussy everyday.",offensive_language,1,bf think need pet insur gf lmao bf destroy pussi everyday,11
offensive language,RT @RIPvuhsace: Math is fucking useless.... algebra 2 not gon help me pull bitches the fuck....,offensive_language,1,math fuck useless algebra gon help pull bitch fuck,9
offensive language,"""I call him my bitch"" @MaKennaM_",offensive_language,1,bitch,1
neither,RT @BestOfWorldStar: Charlie Sheen did the ice bucket challenge the right way http://t.co/IjS0b0VtoY,neither,2,charli sheen did ice bucket challeng right way,8
offensive language,I need to change myself first. Im retarded as fuck,offensive_language,1,need chang im retard fuck,5
offensive language,Good thing my brother loves me more than all you bitches thoo. He woke his ass up after working all night to drive me to school. Thats love.,offensive_language,1,good thing brother love bitch thoo woke ass work night drive school that love,14
neither,"What an amazing, proud day it was today for @NKOTB and #blockheads! Time for bed! Good knight!",neither,2,amaz proud day today blockhead time bed good knight,9
offensive language,"""@Frosstyy_: @h0rheyd I didn't say anything tho"" kiss me then faggot",offensive_language,1,did say tho kiss faggot,5
offensive language,@AyyMartt bitch where you been,offensive_language,1,bitch,1
offensive language,&#8220;@Ann_E_Lizabeth: I can't stop being a lil bitch&#8221;,offensive_language,1,stop lil bitch,3
offensive language,Drop her off? dat bitch a be walking if i wus driving....,offensive_language,1,drop dat bitch walk wu drive,6
neither,@HuffingtonPost looks like any other little porch monkey to me!,neither,2,look like littl porch monkey,5
offensive language,Without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job .....keep on hoeing!,offensive_language,1,hoe gonna hard pick good women hoe do good job hoe,11
offensive language,RT @iSellGreenCards: 1st RT @MsSashaBelle: Show proof I sold pussy for $65. I'll wait.,offensive_language,1,st proof sold pussi wait,5
offensive language,@djfeds lmao yeah bitch that lil shit ripped .!,offensive_language,1,lmao yeah bitch lil shit rip,6
offensive language,Jealousy will make a bitch do ANYTHING. Thirst will make a nigga do ANYTHING.,offensive_language,1,jealousi make bitch thirst make nigga,6
offensive language,Some of yall gorgeous women ain't so gorgeous when we realize you got a ugly bitch attitude.,offensive_language,1,yall gorgeou women ai gorgeou realiz got ugli bitch attitud,10
offensive language,Nawwww If you a hoe you sittin on the floor and not my damn couuuuuch&#128131;,offensive_language,1,nawwww hoe sittin floor damn couuuuuch,6
offensive language,Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die,offensive_language,1,bond hoe money bourn kick ass gadget hawk let bitch die,11
offensive language,"&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls, dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes",offensive_language,1,love parksid sport girl dress like kobe day everyday let hoe,11
offensive language,Every pussy the same but I feel like I ain't get enough,offensive_language,1,pussi feel like ai,4
neither,"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive",neither,2,know good ho ho answer given ho ho whoa,9
offensive language,Juniors are still pussies,offensive_language,1,junior pussi,2
offensive language,This foo came to the club wit his bitch on a leash &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/wC4ub0UN6b,offensive_language,1,foo came club wit bitch leash,6
offensive language,"Bitch, you may have a million dollar body, but you got a dollar menu face and a four-piece nugget pussy, so you ain't worth shit.",offensive_language,1,bitch million dollar bodi got dollar menu face piec nugget pussi ai worth shit,14
offensive language,You know how trash of a grown ass woman you gotta be for a nigga to be fucking around 17 year old? 10 year old landfill trash.,offensive_language,1,know trash grown ass woman gotta nigga fuck year old year old landfil trash,14
neither,*rubs hands like bird man,neither,2,rub hand like bird man,5
hate speec,@Sammytbh whats your youtube channel then faggot,hate_speech,0,what youtub channel faggot,4
offensive language,These shoes are going to be a bitch to break in tomorrow,offensive_language,1,shoe go bitch break tomorrow,5
offensive language,"Like lex so fine she can have all my hoes, imma make my husband by her a Lamborghini",offensive_language,1,like lex fine hoe imma make husband lamborghini,8
offensive language,Man my bitch is beautiful Helen of Troy.,offensive_language,1,man bitch beauti helen troy,5
offensive language,@King_Albert21 @Ceto_13 ha ha look what this fag said lol,offensive_language,1,ha ha look fag said lol,6
offensive language,&#8220;@ABadBitchCost_: omg yall should see this bag of weed dog this bitch like a .3 fasho lmfaooooo&#8221; &#128553;&#128514;,offensive_language,1,omg yall bag weed dog bitch like fasho lmfaooooo,9
neither,#BlessJesusAir Matthew 6:26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?,neither,2,blessjesusair matthew look bird air heavenli father feed valuabl,9
offensive language,Riding in that ooo bitch it's nasty,offensive_language,1,ride ooo bitch nasti,4
offensive language,"RT @DanDanManlyMan: @00sexilexi00 Swiggety swag, I love you too fag",offensive_language,1,swiggeti swag love fag,4
offensive language,He sound like a bitch,offensive_language,1,sound like bitch,3
neither,Tonight starts the road the Super Bowl for the @Browns! Here we go brownies here we go! WOOF WOOF #Browns2014Draft,neither,2,tonight start road super bowl browni woof woof brown draft,10
offensive language,RT @TheKyleHardy: Serving size is Latin for you&#8217;re a little bitch,offensive_language,1,serv size latin littl bitch,5
offensive language,I like my bitches bad wit a Lil attitude,offensive_language,1,like bitch bad wit lil attitud,6
offensive language,Y'all can have Skylar Diggins. looks like a tranny to me,offensive_language,1,skylar diggin look like tranni,5
offensive language,RT @sTyLeZkEy354: How u talkin to hoes bout bronem?............why u talkin to hoes bout bronem?,offensive_language,1,talkin hoe bout bronem talkin hoe bout bronem,8
offensive language,RT @Heissarcastic: Pop a molly? Why don't some of you hoes start popping birth control,offensive_language,1,pop molli hoe start pop birth control,7
offensive language,"Ayy yo @Ray_Lakee my nigga @who__CHRISJONES be all up on da,pussy not lettin dat muafucka breathe.",offensive_language,1,ayi yo nigga da pussi lettin dat muafucka breath,9
offensive language,All I want for my birthday is a big booty hoe &#128526;&#128526;,offensive_language,1,want birthday big booti hoe,5
offensive language,My boy @RyanBowersOB got the hoes now!,offensive_language,1,boy got hoe,3
offensive language,@karlamorenoo my niggah my niggah lol,offensive_language,1,niggah niggah lol,3
offensive language,RT @FIawless_Beauty: RT if you pledge allegiance to the pussy,offensive_language,1,pledg allegi pussi,3
offensive language,Well your a little cunt !,offensive_language,1,littl cunt,2
neither,"RT @murrman5: you up, Charlie Brown?",neither,2,charli brown,2
offensive language,&#8220;@Fly_Air_Walker: Everybody entitled to they own opinion tho.&#8221; Not that bitch she need to shut up &amp; sit the fuck down,offensive_language,1,everybodi entitl opinion tho bitch need shut sit fuck,9
offensive language,Look at you.. Now look at us.. All my niggas look pussy as fuck,offensive_language,1,look look nigga look pussi fuck,6
offensive language,RT @MasterChefSweg: Basic bitch starter pack http://t.co/ehE4QBUVuJ,offensive_language,1,basic bitch starter pack,4
offensive language,Ahmed's moms bomb pussy&gt;&gt;&gt;,offensive_language,1,ahm mom bomb pussi,4
offensive language,Karma's a bitch huh,offensive_language,1,karma bitch huh,3
offensive language,Lmao look at these hoes RT @RareHipHopPic: http://t.co/lOCEXe8Rcd,offensive_language,1,lmao look hoe,3
offensive language,&#8220;@comedianjayski: My favorite time of da day HAPPY HOUR!!! #Drinkbreak&#8221;when the bad bitches come out and the ok hoes at home doing make-up,offensive_language,1,favorit time da day happi hour drinkbreak bad bitch come ok hoe home do make,15
neither,@elchavaloko pinche panamonos negros me Dan asco,neither,2,pinch panamono negro dan asco,5
offensive language,I lost something more important than myself last year so EXCUSE ME for being a little selfish bitch &#9996;&#65039;&#128530;,offensive_language,1,lost import year excus littl selfish bitch,7
offensive language,RT @ImEfficient: Talking about you hate men and done with penis but go get you a manly looking chick that uses a strap on bitch stfu,offensive_language,1,talk hate men peni manli look chick use strap bitch stfu,11
offensive language,Said you a mean bitch,offensive_language,1,said mean bitch,3
offensive language,"I know when Woods, Kofi and Big E were forming up, R.Truth was like ""Ain't that a bitch"" #FROhorsemen",offensive_language,1,know wood kofi big form truth like ai bitch frohorsemen,10
offensive language,I was gonna put &#8220;I wanna eat the pussy like a Saiyan&#8221; in her mentions but they&#8217;re savage enough.,offensive_language,1,gonna wanna eat pussi like saiyan mention savag,8
offensive language,RT @tinatbh: rt if u a broke bitch with expensive taste,offensive_language,1,broke bitch expens tast,4
offensive language,How mich time the P O P Hold It Down nigga bitch catch?,offensive_language,1,mich time hold nigga bitch catch,6
neither,I ate a monkey. #AndNowIHaveEbola,neither,2,ate monkey andnowihaveebola,3
offensive language,Two years strong with this honkie &#128536;&#10084; @mflury30 http://t.co/dKiQODLaOp,offensive_language,1,year strong honki,3
offensive language,@alexisxisabel death to attention hoes,offensive_language,1,death attent hoe,3
offensive language,"@kieffer_jason naw my fam aint no bitch made niggas, gtf off my shit fuck nigga im not your fam oh friendly ass nigga",offensive_language,1,naw fam aint bitch nigga gtf shit fuck nigga im fam oh friendli ass nigga,15
hate speec,"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T",hate_speech,0,nah yo thought photoshop face faggot smmfh hate yall,9
neither,RT @Wilnerness590: . @Jmart96 Because Outman is a brand-new #Yankees and because Girardi will never use 3 relievers when he can use 6.,neither,2,outman brand new yanke girardi use reliev use,8
offensive language,Yo bitch she boof she got that throwbac pussy !,offensive_language,1,yo bitch boof got throwbac pussi,6
neither,@Miseducated411: Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...,neither,2,mind free soul satan present kingdom thing mock stay strong yahshua,11
offensive language,@AlanMilner @Morning_Joe AlQueda doesn't use cell phones or the internet? Wow you #teabaggers are stupid,offensive_language,1,alqueda doe use cell phone internet wow teabagg stupid,9
offensive language,"&#8220;@flowerlela: Fucking slut&#8221;

FOREAL, fuck dat bitch.",offensive_language,1,fuck slut foreal fuck dat bitch,6
offensive language,RT @Lexxinnn: Don't no nigga want no broke ass bitch &#8252;&#65039; but it's crazy how a bitch will do all she can to better a broke ass nigga &#128056;&#9749;&#65039;,offensive_language,1,nigga want broke ass bitch crazi bitch better broke ass nigga,11
neither,"Baked Montreal chicken, cheesy brussels sprouts, garlic butter triple cheddar &amp; chives yellow mashed&#8230; http://t.co/XsGW1kSqCW",neither,2,bake montreal chicken cheesi brussel sprout garlic butter tripl cheddar chive yellow mash,13
